sale_id,Product,quantity_sold,each_price,sale_date,Purchase Address,sales,day,month,year
176745,Wired Headphones,1.0,11.99,2019-04-24 09:23:00,"461 Adams St, Los Angeles, CA 90001",11.99,24.0,4.0,2019.0
176746,27in 4K Gaming Monitor,1.0,389.99,2019-04-08 19:04:00,"638 Park St, Seattle, WA 98101",389.99,8.0,4.0,2019.0
176747,Macbook Pro Laptop,1.0,1700.0,2019-04-27 15:04:00,"645 7th St, San Francisco, CA 94016",1700.0,27.0,4.0,2019.0
176748,Flatscreen TV,1.0,300.0,2019-04-24 15:28:00,"339 13th St, Boston, MA 02215",300.0,24.0,4.0,2019.0
176749,ThinkPad Laptop,1.0,999.99,2019-04-26 07:55:00,"322 Adams St, Seattle, WA 98101",999.99,26.0,4.0,2019.0
176750,AA Batteries (4-pack),1.0,3.84,2019-04-13 23:52:00,"255 Cedar St, Austin, TX 73301",3.84,13.0,4.0,2019.0
176751,AAA Batteries (4-pack),1.0,2.99,2019-04-18 13:01:00,"258 4th St, San Francisco, CA 94016",2.99,18.0,4.0,2019.0
176752,AA Batteries (4-pack),1.0,3.84,2019-04-13 23:59:00,"665 Wilson St, San Francisco, CA 94016",3.84,13.0,4.0,2019.0
176753,USB-C Charging Cable,1.0,11.95,2019-04-01 23:07:00,"496 Adams St, Atlanta, GA 30301",11.95,1.0,4.0,2019.0
176754,34in Ultrawide Monitor,1.0,379.99,2019-04-02 17:07:00,"288 Forest St, Los Angeles, CA 90001",379.99,2.0,4.0,2019.0
176755,27in 4K Gaming Monitor,1.0,389.99,2019-04-09 16:21:00,"825 Madison St, Seattle, WA 98101",389.99,9.0,4.0,2019.0
176756,27in FHD Monitor,1.0,149.99,2019-04-05 17:06:00,"348 Lake St, New York City, NY 10001",149.99,5.0,4.0,2019.0
176757,AA Batteries (4-pack),1.0,3.84,2019-04-11 20:28:00,"79 Hickory St, Portland, OR 97035",3.84,11.0,4.0,2019.0
176758,34in Ultrawide Monitor,1.0,379.99,2019-04-18 21:26:00,"166 Highland St, San Francisco, CA 94016",379.99,18.0,4.0,2019.0
176759,Lightning Charging Cable,1.0,14.95,2019-04-06 12:46:00,"864 Main St, Los Angeles, CA 90001",14.95,6.0,4.0,2019.0
176760,Wired Headphones,1.0,11.99,2019-04-02 20:32:00,"813 Highland St, San Francisco, CA 94016",11.99,2.0,4.0,2019.0
176761,Apple Airpods Headphones,1.0,150.0,2019-04-26 20:00:00,"830 2nd St, San Francisco, CA 94016",150.0,26.0,4.0,2019.0
176762,AA Batteries (4-pack),1.0,3.84,2019-04-18 14:06:00,"977 1st St, Seattle, WA 98101",3.84,18.0,4.0,2019.0
176763,USB-C Charging Cable,1.0,11.95,2019-04-25 13:36:00,"638 Johnson St, San Francisco, CA 94016",11.95,25.0,4.0,2019.0
176764,Wired Headphones,1.0,11.99,2019-04-16 19:52:00,"652 Center St, Atlanta, GA 30301",11.99,16.0,4.0,2019.0
176765,USB-C Charging Cable,1.0,11.95,2019-04-14 20:44:00,"729 Ridge St, San Francisco, CA 94016",11.95,14.0,4.0,2019.0
176766,AA Batteries (4-pack),2.0,3.84,2019-04-21 19:52:00,"84 Johnson St, Boston, MA 02215",7.68,21.0,4.0,2019.0
176767,27in 4K Gaming Monitor,1.0,389.99,2019-04-09 14:18:00,"205 4th St, Atlanta, GA 30301",389.99,9.0,4.0,2019.0
176768,Wired Headphones,1.0,11.99,2019-04-04 00:03:00,"643 Spruce St, Los Angeles, CA 90001",11.99,4.0,4.0,2019.0
176769,AA Batteries (4-pack),1.0,3.84,2019-04-29 14:14:00,"206 10th St, San Francisco, CA 94016",3.84,29.0,4.0,2019.0
176770,Wired Headphones,1.0,11.99,2019-04-08 17:38:00,"345 Church St, San Francisco, CA 94016",11.99,8.0,4.0,2019.0
176771,Lightning Charging Cable,1.0,14.95,2019-04-24 17:40:00,"403 11th St, New York City, NY 10001",14.95,24.0,4.0,2019.0
176772,AA Batteries (4-pack),1.0,3.84,2019-04-10 21:48:00,"426 14th St, New York City, NY 10001",3.84,10.0,4.0,2019.0
176773,AAA Batteries (4-pack),2.0,2.99,2019-04-25 20:07:00,"30 9th St, Portland, ME 04101",5.98,25.0,4.0,2019.0
176774,Lightning Charging Cable,1.0,14.95,2019-04-25 15:06:00,"372 Church St, Los Angeles, CA 90001",14.95,25.0,4.0,2019.0
176774,USB-C Charging Cable,1.0,11.95,2019-04-25 15:06:00,"372 Church St, Los Angeles, CA 90001",11.95,25.0,4.0,2019.0
176775,USB-C Charging Cable,2.0,11.95,2019-04-01 20:56:00,"975 Forest St, San Francisco, CA 94016",23.9,1.0,4.0,2019.0
176776,Bose SoundSport Headphones,1.0,99.99,2019-04-24 23:28:00,"613 Washington St, Seattle, WA 98101",99.99,24.0,4.0,2019.0
176777,Apple Airpods Headphones,1.0,150.0,2019-04-14 16:53:00,"163 Jackson St, Portland, OR 97035",150.0,14.0,4.0,2019.0
176778,34in Ultrawide Monitor,1.0,379.99,2019-04-12 17:46:00,"201 Madison St, San Francisco, CA 94016",379.99,12.0,4.0,2019.0
176779,27in FHD Monitor,1.0,149.99,2019-04-04 16:46:00,"351 Park St, Atlanta, GA 30301",149.99,4.0,4.0,2019.0
176780,Lightning Charging Cable,1.0,14.95,2019-04-18 23:51:00,"52 Walnut St, New York City, NY 10001",14.95,18.0,4.0,2019.0
176781,iPhone,1.0,700.0,2019-04-03 07:37:00,"976 Hickory St, Dallas, TX 75001",700.0,3.0,4.0,2019.0
176781,Lightning Charging Cable,1.0,14.95,2019-04-03 07:37:00,"976 Hickory St, Dallas, TX 75001",14.95,3.0,4.0,2019.0
176782,Apple Airpods Headphones,1.0,150.0,2019-04-22 13:42:00,"993 13th St, San Francisco, CA 94016",150.0,22.0,4.0,2019.0
176783,Apple Airpods Headphones,1.0,150.0,2019-04-05 11:40:00,"926 North St, San Francisco, CA 94016",150.0,5.0,4.0,2019.0
176784,AAA Batteries (4-pack),1.0,2.99,2019-04-08 10:14:00,"725 Madison St, Los Angeles, CA 90001",2.99,8.0,4.0,2019.0
176785,Bose SoundSport Headphones,1.0,99.99,2019-04-03 15:39:00,"533 Ridge St, Los Angeles, CA 90001",99.99,3.0,4.0,2019.0
176786,20in Monitor,1.0,109.99,2019-04-06 16:40:00,"701 North St, San Francisco, CA 94016",109.99,6.0,4.0,2019.0
176787,Google Phone,1.0,600.0,2019-04-14 10:10:00,"180 Pine St, Los Angeles, CA 90001",600.0,14.0,4.0,2019.0
176788,Bose SoundSport Headphones,1.0,99.99,2019-04-15 04:39:00,"200 North St, New York City, NY 10001",99.99,15.0,4.0,2019.0
176789,Lightning Charging Cable,1.0,14.95,2019-04-21 20:15:00,"990 Meadow St, San Francisco, CA 94016",14.95,21.0,4.0,2019.0
176790,AAA Batteries (4-pack),1.0,2.99,2019-04-28 12:07:00,"689 9th St, Austin, TX 73301",2.99,28.0,4.0,2019.0
176791,Google Phone,1.0,600.0,2019-04-21 11:43:00,"908 Jackson St, Los Angeles, CA 90001",600.0,21.0,4.0,2019.0
176792,27in 4K Gaming Monitor,1.0,389.99,2019-04-30 19:29:00,"772 11th St, Atlanta, GA 30301",389.99,30.0,4.0,2019.0
176793,Wired Headphones,1.0,11.99,2019-04-17 17:09:00,"147 South St, San Francisco, CA 94016",11.99,17.0,4.0,2019.0
176794,Lightning Charging Cable,1.0,14.95,2019-04-10 21:40:00,"425 Adams St, Dallas, TX 75001",14.95,10.0,4.0,2019.0
176795,Wired Headphones,1.0,11.99,2019-04-13 11:46:00,"360 Center St, San Francisco, CA 94016",11.99,13.0,4.0,2019.0
176796,Bose SoundSport Headphones,1.0,99.99,2019-04-07 08:44:00,"5 2nd St, Los Angeles, CA 90001",99.99,7.0,4.0,2019.0
176797,Google Phone,1.0,600.0,2019-04-21 08:54:00,"923 Elm St, Los Angeles, CA 90001",600.0,21.0,4.0,2019.0
176797,Bose SoundSport Headphones,1.0,99.99,2019-04-21 08:54:00,"923 Elm St, Los Angeles, CA 90001",99.99,21.0,4.0,2019.0
176797,Wired Headphones,1.0,11.99,2019-04-21 08:54:00,"923 Elm St, Los Angeles, CA 90001",11.99,21.0,4.0,2019.0
176798,iPhone,1.0,700.0,2019-04-06 10:31:00,"445 Jefferson St, Atlanta, GA 30301",700.0,6.0,4.0,2019.0
176799,Wired Headphones,1.0,11.99,2019-04-03 14:24:00,"452 Spruce St, Portland, OR 97035",11.99,3.0,4.0,2019.0
176800,Lightning Charging Cable,1.0,14.95,2019-04-09 11:35:00,"766 West St, Atlanta, GA 30301",14.95,9.0,4.0,2019.0
176801,Vareebadd Phone,1.0,400.0,2019-04-28 18:52:00,"125 North St, San Francisco, CA 94016",400.0,28.0,4.0,2019.0
176802,AA Batteries (4-pack),1.0,3.84,2019-04-29 17:33:00,"627 12th St, Boston, MA 02215",3.84,29.0,4.0,2019.0
176803,AA Batteries (4-pack),1.0,3.84,2019-04-01 23:00:00,"649 7th St, Austin, TX 73301",3.84,1.0,4.0,2019.0
176804,Bose SoundSport Headphones,1.0,99.99,2019-04-21 21:56:00,"690 Walnut St, Seattle, WA 98101",99.99,21.0,4.0,2019.0
176805,Google Phone,1.0,600.0,2019-04-01 15:50:00,"91 Lincoln St, Portland, OR 97035",600.0,1.0,4.0,2019.0
176805,USB-C Charging Cable,1.0,11.95,2019-04-01 15:50:00,"91 Lincoln St, Portland, OR 97035",11.95,1.0,4.0,2019.0
176806,Macbook Pro Laptop,1.0,1700.0,2019-04-22 13:26:00,"197 Cherry St, Austin, TX 73301",1700.0,22.0,4.0,2019.0
176807,USB-C Charging Cable,1.0,11.95,2019-04-21 17:13:00,"758 Hill St, Seattle, WA 98101",11.95,21.0,4.0,2019.0
176808,Google Phone,1.0,600.0,2019-04-28 18:03:00,"933 Meadow St, San Francisco, CA 94016",600.0,28.0,4.0,2019.0
176808,Wired Headphones,1.0,11.99,2019-04-28 18:03:00,"933 Meadow St, San Francisco, CA 94016",11.99,28.0,4.0,2019.0
176809,Bose SoundSport Headphones,2.0,99.99,2019-04-19 01:14:00,"278 13th St, San Francisco, CA 94016",199.98,19.0,4.0,2019.0
176810,AAA Batteries (4-pack),1.0,2.99,2019-04-30 14:57:00,"86 Meadow St, Atlanta, GA 30301",2.99,30.0,4.0,2019.0
176811,AA Batteries (4-pack),2.0,3.84,2019-04-14 23:02:00,"456 13th St, Dallas, TX 75001",7.68,14.0,4.0,2019.0
176812,Wired Headphones,1.0,11.99,2019-04-20 16:40:00,"569 Willow St, New York City, NY 10001",11.99,20.0,4.0,2019.0
176813,Google Phone,1.0,600.0,2019-04-28 18:01:00,"269 Hill St, Atlanta, GA 30301",600.0,28.0,4.0,2019.0
176813,Wired Headphones,1.0,11.99,2019-04-28 18:01:00,"269 Hill St, Atlanta, GA 30301",11.99,28.0,4.0,2019.0
176814,Lightning Charging Cable,1.0,14.95,2019-04-09 12:09:00,"501 13th St, New York City, NY 10001",14.95,9.0,4.0,2019.0
176815,AAA Batteries (4-pack),1.0,2.99,2019-04-04 13:36:00,"327 Adams St, San Francisco, CA 94016",2.99,4.0,4.0,2019.0
176816,27in 4K Gaming Monitor,1.0,389.99,2019-04-19 20:14:00,"623 Lincoln St, Portland, OR 97035",389.99,19.0,4.0,2019.0
176817,Lightning Charging Cable,1.0,14.95,2019-04-26 20:47:00,"284 Walnut St, Seattle, WA 98101",14.95,26.0,4.0,2019.0
176818,Wired Headphones,1.0,11.99,2019-04-09 02:19:00,"642 13th St, San Francisco, CA 94016",11.99,9.0,4.0,2019.0
176819,AA Batteries (4-pack),2.0,3.84,2019-04-15 05:44:00,"615 9th St, Portland, OR 97035",7.68,15.0,4.0,2019.0
176820,USB-C Charging Cable,1.0,11.95,2019-04-17 12:10:00,"654 Adams St, Boston, MA 02215",11.95,17.0,4.0,2019.0
176821,34in Ultrawide Monitor,1.0,379.99,2019-04-18 15:08:00,"72 Meadow St, San Francisco, CA 94016",379.99,18.0,4.0,2019.0
176822,AAA Batteries (4-pack),1.0,2.99,2019-04-22 19:50:00,"40 Cedar St, Seattle, WA 98101",2.99,22.0,4.0,2019.0
176823,Wired Headphones,1.0,11.99,2019-04-06 20:18:00,"893 11th St, Seattle, WA 98101",11.99,6.0,4.0,2019.0
176824,USB-C Charging Cable,2.0,11.95,2019-04-03 13:01:00,"983 Center St, Los Angeles, CA 90001",23.9,3.0,4.0,2019.0
176825,LG Washing Machine,1.0,600.0,2019-04-13 22:31:00,"338 6th St, San Francisco, CA 94016",600.0,13.0,4.0,2019.0
176826,Bose SoundSport Headphones,1.0,99.99,2019-04-11 00:15:00,"72 Meadow St, San Francisco, CA 94016",99.99,11.0,4.0,2019.0
176827,AAA Batteries (4-pack),1.0,2.99,2019-04-20 13:36:00,"465 Hickory St, Los Angeles, CA 90001",2.99,20.0,4.0,2019.0
176828,iPhone,1.0,700.0,2019-04-07 22:13:00,"696 Highland St, Seattle, WA 98101",700.0,7.0,4.0,2019.0
176829,Wired Headphones,1.0,11.99,2019-04-30 09:09:00,"335 Wilson St, San Francisco, CA 94016",11.99,30.0,4.0,2019.0
176830,Wired Headphones,1.0,11.99,2019-04-18 12:02:00,"663 5th St, Austin, TX 73301",11.99,18.0,4.0,2019.0
176831,USB-C Charging Cable,1.0,11.95,2019-04-01 07:39:00,"743 Spruce St, San Francisco, CA 94016",11.95,1.0,4.0,2019.0
176832,Apple Airpods Headphones,1.0,150.0,2019-04-19 20:21:00,"533 Spruce St, Los Angeles, CA 90001",150.0,19.0,4.0,2019.0
176833,Wired Headphones,1.0,11.99,2019-04-21 19:32:00,"226 Madison St, Boston, MA 02215",11.99,21.0,4.0,2019.0
176834,Lightning Charging Cable,1.0,14.95,2019-04-15 20:42:00,"193 Forest St, San Francisco, CA 94016",14.95,15.0,4.0,2019.0
176835,USB-C Charging Cable,1.0,11.95,2019-04-23 16:55:00,"628 10th St, Boston, MA 02215",11.95,23.0,4.0,2019.0
176836,USB-C Charging Cable,2.0,11.95,2019-04-10 14:20:00,"857 Hickory St, Boston, MA 02215",23.9,10.0,4.0,2019.0
176837,Lightning Charging Cable,1.0,14.95,2019-04-10 12:29:00,"213 River St, New York City, NY 10001",14.95,10.0,4.0,2019.0
176838,Lightning Charging Cable,1.0,14.95,2019-04-05 18:44:00,"656 South St, New York City, NY 10001",14.95,5.0,4.0,2019.0
176839,20in Monitor,1.0,109.99,2019-04-10 07:19:00,"625 Willow St, Boston, MA 02215",109.99,10.0,4.0,2019.0
176840,USB-C Charging Cable,1.0,11.95,2019-04-02 10:08:00,"939 14th St, Austin, TX 73301",11.95,2.0,4.0,2019.0
176841,AAA Batteries (4-pack),3.0,2.99,2019-04-26 22:50:00,"177 Highland St, San Francisco, CA 94016",8.97,26.0,4.0,2019.0
176842,AA Batteries (4-pack),2.0,3.84,2019-04-06 23:16:00,"532 1st St, New York City, NY 10001",7.68,6.0,4.0,2019.0
176843,34in Ultrawide Monitor,1.0,379.99,2019-04-21 11:22:00,"733 Maple St, Atlanta, GA 30301",379.99,21.0,4.0,2019.0
176844,AA Batteries (4-pack),1.0,3.84,2019-04-23 18:48:00,"983 Main St, Boston, MA 02215",3.84,23.0,4.0,2019.0
176845,USB-C Charging Cable,1.0,11.95,2019-04-15 14:26:00,"925 Cedar St, San Francisco, CA 94016",11.95,15.0,4.0,2019.0
176846,USB-C Charging Cable,1.0,11.95,2019-04-19 09:03:00,"599 10th St, New York City, NY 10001",11.95,19.0,4.0,2019.0
176847,AA Batteries (4-pack),3.0,3.84,2019-04-03 16:00:00,"616 9th St, Austin, TX 73301",11.52,3.0,4.0,2019.0
176848,27in FHD Monitor,1.0,149.99,2019-04-28 18:09:00,"442 Center St, Boston, MA 02215",149.99,28.0,4.0,2019.0
176849,34in Ultrawide Monitor,1.0,379.99,2019-04-22 10:59:00,"309 West St, San Francisco, CA 94016",379.99,22.0,4.0,2019.0
176850,AA Batteries (4-pack),1.0,3.84,2019-04-03 12:40:00,"520 5th St, Seattle, WA 98101",3.84,3.0,4.0,2019.0
176851,AA Batteries (4-pack),1.0,3.84,2019-04-09 22:58:00,"669 Dogwood St, San Francisco, CA 94016",3.84,9.0,4.0,2019.0
176852,AA Batteries (4-pack),1.0,3.84,2019-04-09 13:58:00,"731 Lincoln St, Portland, OR 97035",3.84,9.0,4.0,2019.0
176853,AA Batteries (4-pack),1.0,3.84,2019-04-24 11:41:00,"858 14th St, New York City, NY 10001",3.84,24.0,4.0,2019.0
176854,AA Batteries (4-pack),1.0,3.84,2019-04-11 22:05:00,"460 South St, Los Angeles, CA 90001",3.84,11.0,4.0,2019.0
176855,Wired Headphones,1.0,11.99,2019-04-21 16:42:00,"103 12th St, Los Angeles, CA 90001",11.99,21.0,4.0,2019.0
176856,Lightning Charging Cable,1.0,14.95,2019-04-13 10:59:00,"459 8th St, San Francisco, CA 94016",14.95,13.0,4.0,2019.0
176857,Bose SoundSport Headphones,1.0,99.99,2019-04-30 07:18:00,"418 14th St, Portland, OR 97035",99.99,30.0,4.0,2019.0
176858,AAA Batteries (4-pack),1.0,2.99,2019-04-16 13:25:00,"669 Park St, Los Angeles, CA 90001",2.99,16.0,4.0,2019.0
176859,AA Batteries (4-pack),1.0,3.84,2019-04-15 10:53:00,"525 Adams St, New York City, NY 10001",3.84,15.0,4.0,2019.0
176860,USB-C Charging Cable,1.0,11.95,2019-04-04 11:00:00,"420 Hill St, San Francisco, CA 94016",11.95,4.0,4.0,2019.0
176861,Bose SoundSport Headphones,1.0,99.99,2019-04-14 13:01:00,"370 9th St, Los Angeles, CA 90001",99.99,14.0,4.0,2019.0
176862,AAA Batteries (4-pack),1.0,2.99,2019-04-29 11:37:00,"267 Willow St, San Francisco, CA 94016",2.99,29.0,4.0,2019.0
176863,27in FHD Monitor,1.0,149.99,2019-04-19 17:18:00,"64 Maple St, New York City, NY 10001",149.99,19.0,4.0,2019.0
176864,AAA Batteries (4-pack),2.0,2.99,2019-04-02 15:47:00,"453 Meadow St, San Francisco, CA 94016",5.98,2.0,4.0,2019.0
176865,AA Batteries (4-pack),1.0,3.84,2019-04-18 14:28:00,"952 Washington St, New York City, NY 10001",3.84,18.0,4.0,2019.0
176866,ThinkPad Laptop,1.0,999.99,2019-04-02 11:42:00,"338 West St, New York City, NY 10001",999.99,2.0,4.0,2019.0
176867,AAA Batteries (4-pack),1.0,2.99,2019-04-25 21:00:00,"483 Washington St, San Francisco, CA 94016",2.99,25.0,4.0,2019.0
176868,20in Monitor,1.0,109.99,2019-04-05 07:37:00,"213 Highland St, Boston, MA 02215",109.99,5.0,4.0,2019.0
176869,Apple Airpods Headphones,1.0,150.0,2019-04-23 18:33:00,"861 2nd St, Seattle, WA 98101",150.0,23.0,4.0,2019.0
176870,AAA Batteries (4-pack),3.0,2.99,2019-04-05 18:38:00,"964 Park St, New York City, NY 10001",8.97,5.0,4.0,2019.0
176871,AA Batteries (4-pack),1.0,3.84,2019-04-29 20:02:00,"489 9th St, Dallas, TX 75001",3.84,29.0,4.0,2019.0
176872,AA Batteries (4-pack),1.0,3.84,2019-04-15 12:17:00,"678 Madison St, Los Angeles, CA 90001",3.84,15.0,4.0,2019.0
176873,AA Batteries (4-pack),1.0,3.84,2019-04-06 05:26:00,"532 Spruce St, Los Angeles, CA 90001",3.84,6.0,4.0,2019.0
176874,AAA Batteries (4-pack),1.0,2.99,2019-04-15 11:04:00,"325 Pine St, New York City, NY 10001",2.99,15.0,4.0,2019.0
176875,27in 4K Gaming Monitor,1.0,389.99,2019-04-23 19:26:00,"727 Forest St, San Francisco, CA 94016",389.99,23.0,4.0,2019.0
176876,Bose SoundSport Headphones,1.0,99.99,2019-04-23 21:15:00,"263 Hickory St, Boston, MA 02215",99.99,23.0,4.0,2019.0
176877,Lightning Charging Cable,1.0,14.95,2019-04-10 15:48:00,"289 4th St, San Francisco, CA 94016",14.95,10.0,4.0,2019.0
176878,ThinkPad Laptop,1.0,999.99,2019-04-13 09:15:00,"161 Highland St, San Francisco, CA 94016",999.99,13.0,4.0,2019.0
176879,Flatscreen TV,1.0,300.0,2019-04-13 14:15:00,"370 Sunset St, Portland, ME 04101",300.0,13.0,4.0,2019.0
176880,27in FHD Monitor,1.0,149.99,2019-04-04 08:36:00,"691 River St, New York City, NY 10001",149.99,4.0,4.0,2019.0
176881,Wired Headphones,1.0,11.99,2019-04-22 20:59:00,"157 Sunset St, San Francisco, CA 94016",11.99,22.0,4.0,2019.0
176882,Wired Headphones,1.0,11.99,2019-04-24 20:16:00,"929 Main St, Boston, MA 02215",11.99,24.0,4.0,2019.0
176883,Wired Headphones,2.0,11.99,2019-04-15 09:24:00,"344 Dogwood St, New York City, NY 10001",23.98,15.0,4.0,2019.0
176884,USB-C Charging Cable,1.0,11.95,2019-04-11 09:04:00,"813 Highland St, San Francisco, CA 94016",11.95,11.0,4.0,2019.0
176885,34in Ultrawide Monitor,1.0,379.99,2019-04-22 21:26:00,"582 River St, Boston, MA 02215",379.99,22.0,4.0,2019.0
176886,Flatscreen TV,1.0,300.0,2019-04-19 20:44:00,"410 8th St, San Francisco, CA 94016",300.0,19.0,4.0,2019.0
176887,AAA Batteries (4-pack),1.0,2.99,2019-04-01 12:59:00,"591 4th St, Boston, MA 02215",2.99,1.0,4.0,2019.0
176888,Wired Headphones,1.0,11.99,2019-04-15 13:57:00,"608 5th St, New York City, NY 10001",11.99,15.0,4.0,2019.0
176889,AAA Batteries (4-pack),1.0,2.99,2019-04-17 21:22:00,"837 Madison St, Boston, MA 02215",2.99,17.0,4.0,2019.0
176890,USB-C Charging Cable,1.0,11.95,2019-04-25 17:35:00,"950 8th St, Austin, TX 73301",11.95,25.0,4.0,2019.0
176891,AAA Batteries (4-pack),1.0,2.99,2019-04-07 11:52:00,"323 Ridge St, Portland, OR 97035",2.99,7.0,4.0,2019.0
176892,AAA Batteries (4-pack),1.0,2.99,2019-04-12 22:50:00,"165 Meadow St, Boston, MA 02215",2.99,12.0,4.0,2019.0
176893,AAA Batteries (4-pack),1.0,2.99,2019-04-23 14:01:00,"794 Dogwood St, Seattle, WA 98101",2.99,23.0,4.0,2019.0
176894,Flatscreen TV,1.0,300.0,2019-04-13 17:23:00,"589 Park St, San Francisco, CA 94016",300.0,13.0,4.0,2019.0
176895,Apple Airpods Headphones,1.0,150.0,2019-04-24 08:44:00,"286 6th St, Boston, MA 02215",150.0,24.0,4.0,2019.0
176896,AAA Batteries (4-pack),2.0,2.99,2019-04-24 17:41:00,"77 Johnson St, Dallas, TX 75001",5.98,24.0,4.0,2019.0
176897,Apple Airpods Headphones,1.0,150.0,2019-04-02 18:12:00,"941 Walnut St, San Francisco, CA 94016",150.0,2.0,4.0,2019.0
,,0.0,0.0,,,0.0,,,
176898,Apple Airpods Headphones,1.0,150.0,2019-04-18 17:05:00,"45 River St, New York City, NY 10001",150.0,18.0,4.0,2019.0
176899,Lightning Charging Cable,1.0,14.95,2019-04-05 18:17:00,"269 South St, San Francisco, CA 94016",14.95,5.0,4.0,2019.0
176900,Bose SoundSport Headphones,1.0,99.99,2019-04-21 06:17:00,"356 North St, Boston, MA 02215",99.99,21.0,4.0,2019.0
176901,Lightning Charging Cable,1.0,14.95,2019-04-22 14:37:00,"25 8th St, Atlanta, GA 30301",14.95,22.0,4.0,2019.0
176902,USB-C Charging Cable,1.0,11.95,2019-04-11 14:49:00,"166 Dogwood St, Atlanta, GA 30301",11.95,11.0,4.0,2019.0
176903,iPhone,1.0,700.0,2019-04-09 11:10:00,"684 Main St, Boston, MA 02215",700.0,9.0,4.0,2019.0
176904,AAA Batteries (4-pack),1.0,2.99,2019-04-13 15:44:00,"782 Ridge St, Boston, MA 02215",2.99,13.0,4.0,2019.0
176905,27in FHD Monitor,1.0,149.99,2019-04-12 07:40:00,"92 Spruce St, New York City, NY 10001",149.99,12.0,4.0,2019.0
176906,27in FHD Monitor,1.0,149.99,2019-04-07 20:14:00,"636 Cherry St, Los Angeles, CA 90001",149.99,7.0,4.0,2019.0
176907,27in FHD Monitor,1.0,149.99,2019-04-11 01:43:00,"120 Sunset St, Los Angeles, CA 90001",149.99,11.0,4.0,2019.0
176908,AAA Batteries (4-pack),1.0,2.99,2019-04-25 20:53:00,"802 Maple St, Seattle, WA 98101",2.99,25.0,4.0,2019.0
176909,Wired Headphones,1.0,11.99,2019-04-22 09:53:00,"692 Jackson St, Portland, ME 04101",11.99,22.0,4.0,2019.0
176910,AAA Batteries (4-pack),2.0,2.99,2019-04-19 14:46:00,"573 2nd St, Los Angeles, CA 90001",5.98,19.0,4.0,2019.0
176911,AAA Batteries (4-pack),1.0,2.99,2019-04-12 10:29:00,"346 13th St, Los Angeles, CA 90001",2.99,12.0,4.0,2019.0
176912,Apple Airpods Headphones,1.0,150.0,2019-04-25 14:33:00,"862 7th St, Seattle, WA 98101",150.0,25.0,4.0,2019.0
176913,AAA Batteries (4-pack),1.0,2.99,2019-04-20 19:09:00,"340 11th St, Atlanta, GA 30301",2.99,20.0,4.0,2019.0
176914,Lightning Charging Cable,1.0,14.95,2019-04-01 15:54:00,"846 Cherry St, San Francisco, CA 94016",14.95,1.0,4.0,2019.0
176915,AAA Batteries (4-pack),1.0,2.99,2019-04-04 19:18:00,"64 Hill St, Dallas, TX 75001",2.99,4.0,4.0,2019.0
176916,34in Ultrawide Monitor,1.0,379.99,2019-04-18 07:45:00,"285 Cedar St, San Francisco, CA 94016",379.99,18.0,4.0,2019.0
176917,USB-C Charging Cable,1.0,11.95,2019-04-14 19:50:00,"376 Sunset St, Boston, MA 02215",11.95,14.0,4.0,2019.0
176918,USB-C Charging Cable,1.0,11.95,2019-04-10 09:57:00,"398 Elm St, Los Angeles, CA 90001",11.95,10.0,4.0,2019.0
176919,AAA Batteries (4-pack),1.0,2.99,2019-04-29 07:02:00,"240 14th St, Boston, MA 02215",2.99,29.0,4.0,2019.0
176920,Apple Airpods Headphones,1.0,150.0,2019-04-30 18:55:00,"117 Lake St, New York City, NY 10001",150.0,30.0,4.0,2019.0
176921,Lightning Charging Cable,1.0,14.95,2019-04-24 17:56:00,"365 Wilson St, San Francisco, CA 94016",14.95,24.0,4.0,2019.0
176922,Bose SoundSport Headphones,1.0,99.99,2019-04-02 21:08:00,"859 Hill St, Los Angeles, CA 90001",99.99,2.0,4.0,2019.0
176923,LG Washing Machine,1.0,600.0,2019-04-26 12:48:00,"259 6th St, Los Angeles, CA 90001",600.0,26.0,4.0,2019.0
176924,Bose SoundSport Headphones,1.0,99.99,2019-04-14 10:32:00,"375 4th St, New York City, NY 10001",99.99,14.0,4.0,2019.0
176925,Lightning Charging Cable,1.0,14.95,2019-04-18 15:31:00,"920 Wilson St, New York City, NY 10001",14.95,18.0,4.0,2019.0
176926,USB-C Charging Cable,1.0,11.95,2019-04-14 21:17:00,"921 Cedar St, Atlanta, GA 30301",11.95,14.0,4.0,2019.0
176927,Wired Headphones,1.0,11.99,2019-04-18 18:40:00,"700 Sunset St, Los Angeles, CA 90001",11.99,18.0,4.0,2019.0
176928,AAA Batteries (4-pack),1.0,2.99,2019-04-08 21:08:00,"203 Hickory St, San Francisco, CA 94016",2.99,8.0,4.0,2019.0
